uuid,ml,ap,dv
b2e0e321-9da1-4b87-9bd6-467445bc3e7e,5729,4748,4633
,,,
2a4c898e-a653-40bd-abc9-983cf4ff9470,5760,4720,4493
,,,
a8b20593-442a-427c-8465-05972b052cc3,5773,4714,4453
,,,
c0633052-2f88-4abf-a335-6f490006895c,5786,4707,4414
,,,
731d3084-8f14-4591-9c62-010e35a32b5a,5807,4693,4337
,,,
074c9f18-b3ef-4d78-b758-363edf0e1ef7,5811,4689,4318
,,,
1e4c79dc-2473-4146-8d34-367a2665659d,5818,4682,4279
,,,
afacf8ff-4115-4164-af66-5f2da2d3dae7,5822,4678,4260
,,,
1dbd48e0-a687-484e-a3b8-40fc9af0357e,5840,4660,4184
,,,
8f004e65-6d51-4e13-a9f7-068706d89123,5840,4660,4184
,,,
50577763-ea82-43ca-b41c-9fbd3d01f83e,5845,4655,4165
,,,
20a65927-7805-4d21-9412-64112867620b,5845,4655,4165
,,,
ab02c9ab-8348-47c2-aeec-d417da153db6,5845,4655,4165
,,,
ad463f69-f709-4f1d-ae55-4b8554d4b83f,5854,4651,4126
,,,
f3c3efa9-652a-4302-b506-ac4e70963b2f,5854,4651,4126
,,,
ff7a298b-c97c-41c5-8a16-9bca5eb808ad,5854,4651,4126
,,,
7b08405b-92d7-4429-bca4-b7189141eee8,5859,4651,4106
,,,
acbab0ef-ea02-484e-bba7-ec6bb49831cd,5864,4651,4087
,,,
3c54dce1-90cb-47b2-9120-163f32647176,5869,4651,4067
,,,
f349cd7e-43fc-4329-a7e7-c01f64a8ae47,5884,4651,4009
,,,
ed3d031f-22e4-41be-ba3b-ded139b9849a,5884,4651,4009
,,,
85c5987e-aef9-41d6-8388-d75296ce89a7,5894,4651,3970
,,,
b2395298-b1a4-4084-8653-1d56ca627ac2,5899,4651,3950
,,,
d3550797-0b0b-47e7-8a5c-1ca246311d81,5889,4651,3989
,,,
664574c5-f223-4799-9a11-a37f945e2cd7,5904,4651,3931
,,,
33c95c38-7e13-4cfc-864a-c9bd6216569a,5914,4651,3892
,,,
c05d955e-7a33-4729-a419-edecac7dd7e0,5914,4651,3892
,,,
96e0b1f1-079f-4d9c-a83e-57890b493d32,5914,4651,3892
,,,
b18f23e7-556f-401d-b649-830b222e6202,5924,4651,3853
,,,
dcb45086-43cc-4731-9f6c-006e7057a4b3,5924,4651,3853
,,,
7ed35f71-b332-4896-bc0f-59997659c47a,5925,4669,3775
,,,
6068de26-db21-48f4-85b2-b11e3921c083,5925,4669,3775
,,,
e31679ea-59b9-4023-a68f-9606514a196e,5925,4674,3755
,,,
8fddf892-8ba3-42da-9dd1-dafc480982de,5935,4665,3718
,,,
8082502f-8ad1-4d26-a95c-b72d58be8cb5,5964,4623,3557
,,,
18ab1968-2173-43af-9216-7df31e55d25f,5975,4625,3477
,,,
8009c2bb-aa0a-43a9-8394-939253bae106,6043,4575,3250
,,,
44246d6a-9532-4ab6-8da7-bb01a83ee475,6064,4568,3194
,,,
3e07d284-b2d6-46e7-b99d-3f9427d9d92f,5836,4664,4203
,,,
8dbc6c8c-09b8-4c55-8aec-04079e97f643,5929,4671,3737
,,,
e5e22265-6924-45c6-987d-43358453ca0f,5985,4621,3464
,,,
c468653d-10b1-4b74-8840-35f823f5b0aa,4181.54,8575,4613.73
,,,
2abf0b7d-d543-4613-b49e-10afa889abd7,4136.32,8575,4328.41
,,,
5f294d42-9335-4583-b34f-d9e6047c065d,4101,8575,4189.56
,,,
8f01d350-1fbf-4b0b-ac07-a59ffe523d11,4100.51,8575,4148.05
,,,
e503d5d8-757c-4ff1-b988-08e2e63a9a39,4095.47,8575,4127.89
,,,
8213a723-69fd-427b-a4e6-a9e7adf6d144,4090.43,8575,4107.73
,,,
5c85c10b-1e49-4c09-819a-84be3da637f5,4080.35,8575,4067.4
,,,
7b4cfa2b-f7c4-4f4f-83cb-073b1a4a0f1b,4026,8525,3825.84
,,,
90bd162d-8e38-4d28-bc4e-1e98fd0ccf1e,4012.22,8525,3744.43
,,,
0acc699a-7b3c-442b-a4dc-c099ec75f1c1,3981.97,8525,3645.11
,,,
130550ae-72d2-4d4d-866d-c128c04c2c87,3951,8525,3462.05
,,,
a48bf4bd-503c-4955-b302-f2df2693eac0,3944.74,8424,3249.97
,,,
546d0aed-d5bb-41ac-ac30-3d6a8be4d0d2,3926,8424,3055.9
,,,
a0eed7d4-19f8-45f1-aa84-e5fa791657f7,3876,8424,2785.65
,,,
b35a4ae7-8738-4246-a000-739618c28f93,3876,8424,2743.78
,,,
36903461-dacc-44de-bf5a-e9c2a560767c,3826,8320.31,2553.69
,,,
acbe8cfb-7ac1-4d8f-953b-d6e7fefb9338,3826,8364.72,2509.28
,,,
51e64995-49f3-41fa-9616-bb4fa173457f,3743.95,8275,2121.79
,,,
79ace5d1-442c-4c15-a1d8-e718907858ce,3743.95,8275,2121.79
,,,
d07283e7-99e8-4af7-8378-92817f90fb94,3726,8275,1998.38
,,,
3bf156ea-815a-4530-abf0-281f6d9c69c6,3726,8275,1998.38
,,,
c765786a-2aae-4ce6-9b0b-0394f0548b06,3726,8275,1956.51
,,,
bc49799d-cc79-47b4-a08a-bf64f21d9af2,3726,8275,1872.77
,,,
93895cef-65ea-49d0-911a-2cda5ca2a1be,3726,8275,1872.77
,,,
8789b987-deac-41a4-a19d-15df2c09e203,3726,8275,1872.77
,,,
1488fdb7-1311-4b51-a0b2-01dc56877b19,3726,8275,1872.77
,,,
f8159b3c-73d5-4f14-9410-ecc6dcee88b3,3726,8275,1872.77
,,,
19ad2935-d9bf-4583-971d-a11087e2a5f6,3726,8275,1830.9
,,,
77584f96-6f58-4954-abf6-e9c149541364,3725.48,8175,1420.86
,,,
b3137901-d28a-4b45-987d-4daaad4190eb,3726,8175,1650.2
,,,
cac78d51-c6f2-460e-ad3d-5203ed955ac2,4222,7650,4526
,,,
211ad318-067c-401b-8b24-15c3fb6df783,4204,7650,4434
,,,
c663bb83-9f9c-4304-a977-a7d85259d3fd,4201,7650,4387
,,,
c07bfb89-a174-4831-b4b1-1a690614dc6d,4201,7650,4340
,,,
2f6810e8-76ee-4e97-a46d-99011b4ef295,4201,7650,4292
,,,
ef50af0d-ab50-443d-9250-953c0d1a4461,4159,7650,4040
,,,
7425a7aa-c96c-449f-8348-a3225083f6f3,4036,7650,3686
,,,
644cf9c5-f21c-4f3f-a3d1-0c35734aaa5b,4010,7650,3620
,,,
74a44287-73fd-478e-b1eb-7e5cafe2d479,4001,7650,3480
,,,
516bf00b-0a9f-40ef-a9c5-f98e8521d842,4001,7650,3456
,,,
de8d0f15-4d6f-4d57-893f-013097e8330a,4001,7650,3386
,,,
67e3033a-b4ff-4570-8f0c-6d9434775a02,4001,7650,3338
,,,
6bbc5e0c-1117-46c6-872f-e5383234c33a,3985,7650,3222
,,,
aa87ea31-0d56-4c60-9537-f0b2026775e3,3969,7650,3153
,,,
1fb95127-3c29-47ea-ab28-4427a03e0a7c,3969,7650,3153
,,,
7615d513-e62a-44df-85a7-86b0e8b34fcb,3962,7650,3131
,,,
05d29169-b730-4f74-a33d-0d41f6e45a37,3954,7650,3108
,,,
f322ee27-2242-4d68-b373-72a91119da89,3949,7650,3086
,,,
edf5c611-1bf7-4646-ab39-84ff6bddb251,3949,7650,3086
,,,
add3edbd-b962-445c-b717-f672f98e7476,3945,7650,3062
,,,
5eaaf095-4200-4983-a580-8f70a4318d42,3941,7650,3039
,,,
bcd3a189-5741-4377-bab9-9ff6ac60614a,3941,7650,3039
,,,
cb2575a5-c926-4bb6-aa83-791106d62140,3938,7650,3016
,,,
99994cc5-b446-4de5-9276-b68ebf388854,3930,7650,2969
,,,
90145b36-91ac-4c14-ad97-e3f47e22f710,3930,7650,2969
,,,
e9190c0a-21ba-4e5a-b8ea-a44e3a9b2cd4,3918,7650,2899
,,,
2e4ab60d-d85c-48ea-a326-ae48589f16a1,3918,7650,2899
,,,
2b0dae09-aa90-4e60-a681-b965bb5a1714,3922,7650,2923
,,,
ca12d072-f891-408a-94bb-d7b1251c83ac,3910,7650,2853
,,,
a674934d-113d-4d7f-beae-a19723b25e79,3907,7650,2830
,,,
f58bdb59-18cf-49d2-bffc-e1ce8059598c,3907,7650,2830
,,,
549e3ba6-3215-4ecc-9827-01a51b6715b5,3903,7650,2806
,,,
4f3aaf09-5739-4373-adc9-15c000d76ddb,3826,7650,2496
,,,
a553dbca-205f-4e7c-b20f-4656a8b25bff,3826,7650,2472
,,,
96e65dd9-cdd9-4309-9a66-592d080c9603,3826,7650,2448
,,,
9a5bb645-c5cc-49f4-9eba-98c421801213,3822,7650,2425
,,,
72f60f30-abd2-48b7-b062-2a30f3b28e2f,3822,7650,2425
,,,
2e057be7-5ee7-4481-8d6c-790b781fbda5,3812,7650,2378
,,,
e871dd0d-922e-4f94-b87f-de6ed4956ab9,3812,7650,2378
,,,
eedc89fa-5216-4f2c-b6e0-646141eae7b9,3807,7650,2354
,,,
9042802d-e121-4dce-800b-7f6e981f6a59,3803,7650,2331
,,,
92c33f8f-ea74-4d4d-bd25-0b3453f6c2bf,3680,7650,1489
,,,
ae08937f-5978-4923-883f-ab41330ff2b8,3632,7650,1041
,,,
5b6505d7-f534-48c9-be60-3f9b52970b02,3602,7650,951
,,,
6a9acc3c-9b55-4394-8b7f-6f9e129bd8b8,3579,7650,860
,,,
315ef802-f04e-421b-87bb-6afe74e01722,4036,7650,3686
,,,
64ca093b-5d46-464c-a7ab-64fc340a5bd1,4001,7650,3362
,,,
a6656cf6-3d6a-448d-8d5e-23d77f1ecd51,3941,7650,3039
,,,
61477ab4-ec2e-4e0c-9e41-3826db316364,3918,7650,2899
,,,
0b9794f2-6703-42ef-85a5-942ee64864f7,3907,7650,2830
,,,
1c2aaba7-d094-4482-8b3a-a6b2c240579a,4473,8293,5196
,,,
23336da2-b777-4035-945a-978dfbee8df4,4431,8310,4981
,,,
544c5de7-d976-448e-b5aa-351bcc6e863c,4412,8317,4883
,,,
e73968cc-2926-4604-90f5-496877433279,4371,8335,4668
,,,
d9ac2f09-0616-4a91-9b7b-4f0f3b59a754,4363,8338,4628
,,,
ac475161-ee70-4b34-a727-6360fd51ad9a,4352,8342,4570
,,,
ea6c8e92-1271-4f39-b1f0-9d7c84311d83,4340,8347,4511
,,,
3fb48a64-1c9f-4ba7-a907-c6b83df20083,4337,8348,4491
,,,
8c7bfa89-e81d-4e46-b803-47edba2537aa,4333,8350,4472
,,,
cf80a26c-fb7a-446e-b39b-61f51a252182,4322,8355,4413
,,,
a1323123-900a-4b3c-9870-4e572a3342f8,4322,8355,4413
,,,
f2a8febe-adf5-4f5d-a79a-d06539fa7a2d,4306,8361,4335
,,,
8ae7e0fd-6529-4f4b-b655-3faa12b4298b,4295,8365,4276
,,,
58836dff-9516-4ad5-84ba-357f7b4efb23,4303,8362,4315
,,,
a2fd05f0-4767-4f84-83f0-3a5599a059b0,4261,8374,4100
,,,
f28d6819-2c62-4772-adfc-fc1d53a5f041,4179,8374,3833
,,,
3b5e2961-81f9-44ad-b010-fd924f21aa85,4176,8374,3773
,,,
96309725-ae39-4b47-8daa-bde9b1c7d6bc,4151,8396,3627
,,,
4afa3b36-6339-4916-bb14-5cbc1857597e,4141,8424,3560
,,,
d484f7ba-cd0d-4955-abf2-1b8d4dd11dae,4125,8424,3442
,,,
b3e759ad-cfdf-49de-8e6c-936757c8e7df,4106,8424,3344
,,,
59f7775f-1506-496f-a75a-dfa4595f638b,4106,8424,3344
,,,
07427291-dda8-4795-afd7-77fa1b994e09,4063,8385,3266
,,,
547a8ef2-10c2-46c7-b4ef-11d821ce2aad,3978,8374,3162
,,,
30be0d5d-ca85-4ef2-a534-975a19702095,3978,8374,3162
,,,
cbcd1d40-2989-4cab-a777-0cf88fd1d6f6,3949,8374,3139
,,,
540b26a8-4625-49ff-bfe0-8afec5bda490,3944,8374,3119
,,,
9fcc8814-9c3a-4ce2-8e59-4a2bc85db6b2,3934,8374,3080
,,,
e71a79db-87e9-47fa-b300-b12062cd9d7b,3901,8374,2868
,,,
1fffe6da-136c-4966-8ad4-4ef19aa09834,3901,8374,2849
,,,
9fa0e817-392d-41ef-810e-f2494ab4061b,3830,8286,1968
,,,
5223ffc0-8c0e-4d5f-aa15-bb859c2535bd,3827,8276,1951
,,,
a58c3dc2-af06-426a-8a86-62ffdd379e8a,3821,8275,1852
,,,
4cb2bbee-db89-49e1-805a-972b61a49a64,4198,8374,3890
,,,
69aff284-d50d-45b8-a14a-16e7e16d0c4d,4164,8632,4658
,,,
64bfda2a-4623-4239-8a37-d19d29ac081c,4137,8607,4534
,,,
7091b5b5-467a-43df-bbe6-7137d447eb0d,4137,8607,4534
,,,
b7dae143-bf4e-4b1f-b671-9883e621c53a,4119,8590,4451
,,,
f89898b9-293d-4fae-a6b4-d8d21da57a07,4114,8586,4430
,,,
b4ad0e48-9393-474c-b28c-33e3116b8840,4109,8582,4409
,,,
82cc85d7-c616-4826-9281-f97bb4a6c520,4100,8575,4368
,,,
185b66ab-8ec7-461a-a2b0-043336bee221,4095,8575,4347
,,,
b5f55ab5-9576-4d9d-a288-6f393755568e,4090,8575,4326
,,,
698a8d85-fe4d-43c9-861d-688e57be45d7,4054,8530,4251
,,,
1ebdb6dd-ba97-48d2-bf85-4279ba184001,4054,8530,4251
,,,
8e2d9a18-d917-47b8-8fd5-86b34fc23bc4,4042,8525,4213
,,,
273f0071-9018-4d24-9e79-7b4072a95aaf,4026,8525,4128
,,,
eaf5cd27-a988-410e-a5b9-504f04cb10f5,4026,8525,4128
,,,
d38e876e-f399-40cd-a28d-aa68fbe286a9,4013,8525,4023
,,,
31f5e443-7f08-4ff8-8f65-a2f2d1a7fe69,4004,8525,4004
,,,
65d73f54-50c8-499c-a502-8c7c5a63456d,3985,8492,3951
,,,
ae44fd1e-47f8-46df-b968-8e955e20fe84,3985,8492,3951
,,,
60e0fb69-a66a-4bce-828d-4a9914e2b5e0,3975,8475,3915
,,,
ba63b6b7-3a9e-4f5d-bc0c-f62235ce3983,3954,8475,3791
,,,
b330b489-6b8b-4842-9c0f-84cd55d68b04,3954,8475,3791
,,,
12b69e81-f866-4e80-a13f-fe0b9203928f,3926,8448,3723
,,,
4e481118-0a61-4e42-b272-1ef56d70f239,3926,8448,3723
,,,
a1fa3387-8349-4e65-be31-1ed73312a234,3926,8433,3708
,,,
549770dd-a130-4a45-8b15-d105351f7e75,3926,8433,3708
,,,
4aa47322-4355-4963-8bfd-ba186876ec7f,3926,8418,3693
,,,
351c4535-4833-46ed-a5be-4c2e09a757c7,3919,8400,3636
,,,
4a58a4e5-1d39-443e-b035-b795866e700d,3915,8400,3615
,,,
899c8ad3-3d99-4178-9c54-b208a8e9f82f,3902,8400,3551
,,,
90c73115-ec51-4da4-bdcb-2e264599f197,3876,8350,3353
,,,
a9a8c2c8-ce03-466a-bbb0-65248447f7ca,3876,8350,3353
,,,
941c7a07-71f6-4933-b39a-7d547a550c4e,3869,8350,3311
,,,
cc4ab973-cee3-49c8-8032-54b793744f75,3865,8350,3290
,,,
994982a7-da2f-4858-b4fb-311424f7c46d,3841,8328,3191
,,,
38e475d4-07c3-457d-bfc3-e45168c469cf,3841,8328,3191
,,,
a24c551b-a99f-4ed4-9987-9cccbd8f6ec5,3841,8328,3191
,,,
42a3bdd1-3fa0-455f-8f7e-9f4cb0105866,3835,8316,3173
,,,
7fbd28df-6d3b-4d4d-83ff-37e7fc83d1fc,3829,8304,3156
,,,
4c51c1bc-1227-458e-87e3-4a5610d94061,3829,8304,3156
,,,
23c3c44b-ee43-4599-9a11-e0e124a9cac7,3826,8300,3114
,,,
ab4a0080-c04a-4f15-be08-533948cbd589,3815,8300,3052
,,,
629ae914-ca11-4507-965d-f1a7274d73cb,3806,8300,3033
,,,
e040a6e3-5a5f-4063-bf14-400d28f95077,3796,8300,3013
,,,
013f7a08-b625-4b35-8d48-a9dfbf54111f,3776,8300,2953
,,,
47de68fb-7edb-44e7-9793-80627af244bf,3676,8283,2549
,,,
c0ff0af3-b598-4bb9-903e-d9e37c8d4980,3675,8249,2496
,,,
e18c9946-3a69-46f8-b847-835270181849,3675,8249,2496
,,,
f98cdbe4-5712-43a9-bfc3-fca4edbb2f54,3662,8249,2455
,,,
4200aae9-da45-4def-ae23-d823702c0885,3655,8249,2435
,,,
5fabc2a2-4871-4821-b89a-40097ffd7493,3550,8199,1894
,,,
0f312627-91a8-4847-bc2f-1c36e47a7289,3546,8199,1872
,,,
20522bba-4191-463d-a896-9a09d15af765,3525,8199,1765
,,,
e54b25a0-b6dd-48bf-9305-aa8e8cf0f75f,3522,8175,1593
,,,
8fc0313a-d931-4aab-985e-71d3d26ef771,3522,8175,1593
,,,
fafbfe5e-a854-4cda-b540-e5042b9df5fa,3474,8175,1496
,,,
feb27e7f-7c64-4521-a73a-5d598292a4b7,3449,8167,1439
,,,
5bd4d91a-e367-4f49-9af4-470f64d63039,3443,8143,1403
,,,
661b17a0-d5ff-4c67-b4f0-2d5a1e20d207,3434,8107,1349
,,,
c2edbea6-74dd-4c83-9215-ed00feed2dac,3432,8095,1332
,,,
270fc2d5-284c-4f23-8e89-ea83ea8cb43d,3429,8083,1314
,,,
09f73eb1-f842-4ec1-ad9f-d662bcf1bb68,3415,8074,1276
,,,
305783b6-b5ab-4486-9066-3f47d4906914,3395,8074,1238
,,,
cf8dc6bb-0225-4e2d-90ee-705b09e3dbcd,3395,8074,1238
,,,
a0f9bf9d-1ccd-4693-9627-4686775df775,3385,8074,1218
,,,
a9a29338-f59c-4ba1-807e-c1cf0187d0f8,3385,8074,1218
,,,
fe0aac37-2349-47ae-9dd8-a27fc15d5feb,3385,8074,1218
,,,
bfc9a261-e520-40dc-8dbd-aa73b198271b,3375,8074,1199
,,,
5dfd9449-867c-409f-a462-85c65a3375de,3366,8074,1180
,,,
607d97ab-7d6d-407a-a434-cf4be31bfeff,3366,8074,1180
,,,
2a1f9530-3c39-42e1-abfe-de333efeae09,3356,8074,1160
,,,
c6a823aa-6108-4633-a78a-222e260a45a8,3356,8074,1160
,,,
eb90d4d3-caaa-4a60-94d7-af06f60028e9,3347,8074,1141
,,,
58f7d0a7-a913-49bb-8d46-ad28d75997d2,3338,8074,1121
,,,
41ea72e1-a0ec-45a3-b365-76e69ec7ec87,3323,8074,1081
,,,
42e59ff7-d594-4571-9910-6c8d091b182a,3296,8074,954
,,,
6fd9b33a-7141-4e5b-a5ed-0492a30c7f73,3954,8475,3791
,,,
90e71a18-d629-4701-bfa8-a4ddbd6b8053,3926,8433,3708
,,,
ed8d4365-8365-4441-8fd9-4c72e3426308,3852,8350,3226
,,,
42a4a565-2f4f-41fe-b630-d83b6e8869ad,3826,8300,3136
,,,
fbe893c7-9a54-477b-a5b1-83680d40ab8c,3826,8300,3114
,,,
d64f2e71-4b4b-4afe-8764-d94f0c772450,3449,8167,1439
,,,
09b65ff0-8267-4579-ae2d-e3b2c11dc140,3375,8074,1199
,,,
ba9ba63a-3801-4765-8bd4-77797f0923ea,3356,8074,1160
,,,
daae87f4-06f1-4fd8-90a5-1739243f5ba7,3356,8074,1160
,,,
01a852de-c9cf-433b-b8d8-034ff77fe5a6,3533,8199,1808
,,,
4a73456a-4dab-40db-a9cf-e73c7fbb6adc,6463,8915,4317
,,,
d2247e40-74b2-403e-bec1-32c5f2170dff,6467,8908,4297
,,,
762ab344-6baa-425d-8326-2a06bc3bc491,6467,8908,4297
,,,
a6b98415-2265-40b8-b462-26760298d386,6471,8901,4277
,,,
c9416911-c41f-432f-88be-346a69e3d025,6471,8901,4277
,,,
04250443-0560-49aa-bc7e-cd71450f548c,6475,8894,4256
,,,
6931f4d7-f5ad-46fd-95f6-8b6fc6d5d020,6479,8887,4236
,,,
869765e8-34eb-4d09-8a6e-f9733197d2a3,6482,8880,4215
,,,
4d9d32c2-0e2a-4c81-9ec2-c524fd316950,6494,8859,4154
,,,
0a8447ee-ff26-4768-91b1-77898a5b622d,6518,8831,4052
,,,
0a72bc53-c213-4278-af5e-b0b333c9f245,6523,8826,4031
,,,
b76824f7-1e67-4865-b9a9-03df07466956,6530,8825,4011
,,,
31374312-6719-497d-b0ff-5a65b22a340a,6530,8825,4011
,,,
6adf229c-4694-4eb8-8e89-56b71d8264e7,6571,8819,3889
,,,
0d735f1a-7b0e-493a-916d-e690a4032aa4,6553,8782,3813
,,,
4c8666d8-681f-44c6-83a0-66afd3fab3e2,6574,8724,3699
,,,
65c9c9dd-3b6c-4815-aa23-ae2bc279559e,6574,8724,3633
,,,
2cca147f-291a-45e8-aa14-4586a7c6c987,6574,8724,3633
,,,
351fd079-7c57-49ba-8316-4f3cc1add6f3,6624,8649,3463
,,,
d9cbc889-3aa0-49f4-bf31-c51e7446d49d,6653,8621,3412
,,,
ac934d50-fb63-4e58-9489-b789373b1d3a,6663,8611,3371
,,,
c35cd20d-4548-45af-930a-fccfc85cfb49,6675,8594,3309
,,,
730a5778-f444-44c8-a68f-c6eee77b5106,6693,8517,3155
,,,
54eaeaea-6c8b-4181-9996-1f49aa40721d,6701,8497,3118
,,,
4dfb43dd-1210-4dff-be4b-025f76d038d2,6711,8487,3077
,,,
b56f38a7-8ef6-427a-bfa7-2b45481eafca,6711,8487,3077
,,,
6cc23a84-df2b-4fa7-bce0-620ba7fac27c,6721,8477,3035
,,,
09e203b1-4e25-4c9e-8c59-5c7f1872011a,6726,8472,3015
,,,
3acbcea8-bb69-4a93-920d-c82be9f4851e,6747,8451,2932
,,,
3347f1b9-1e61-4fb1-be92-4d24f280dfaf,6798,8353,2753
,,,
2653a430-7ce1-4292-888f-96afaf43f0d1,6892,8303,2538
,,,
4f068983-e5c6-4b26-b8c0-9cf619e2fed4,6892,8303,2538
,,,
aa984b4a-758b-4f0c-8bfb-1a049c96ed8a,6911,8293,2500
,,,
85b7cc9d-3d04-4d2a-aeb9-e7a198e6a9aa,6921,8289,2481
,,,
34a4aa0e-651b-4bc9-91ba-77e2742481e2,6950,8274,2424
,,,
cba0a1b5-08be-4d00-b93f-5a987ab957be,6954,8265,2405
,,,
04bc670b-c7d4-46f3-96ca-9a8ab726fa53,6954,8265,2405
,,,
9b130e89-e0ff-416e-bf21-0e656f57c2c5,6975,8215,2287
,,,
8bc8a141-ba43-4ba1-9d79-8a186c39e03d,6975,8215,2287
,,,
9fef379e-674b-4469-b0c0-2c2936fa90fb,6999,8125,2052
,,,
39557aeb-115a-4173-885f-04462fa4e719,7009,8124,2011
,,,
c7623415-3a0f-4932-8161-2874fcab3f74,7009,8124,2011
,,,
f0f667b6-7b69-40e8-ab57-cc3db7da4782,7014,8124,1990
,,,
d0f968f6-9572-44c1-90a0-4dd89f69141a,7014,8124,1990
,,,
dc01691e-e340-487c-bf6b-9b6b57897c76,7019,8124,1969
,,,
f79d1e6b-4cbc-44db-a591-37cc18682c2d,7019,8124,1969
,,,
a85e11bd-9023-463c-8ade-3ef34c0b60a3,7024,8123,1949
,,,
8077b2f0-0382-46ba-b645-e691cac5a7db,7033,8119,1930
,,,
82039db4-6d3d-4ffd-887f-0924274759ee,7043,8114,1911
,,,
0bcc96b6-ebc5-4da6-ae1c-f330c363b9dc,7043,8114,1911
,,,
6f6302cd-30a1-4fed-99ca-0a00ea55c234,7052,8110,1892
,,,
0a2cf4dc-9ff9-4d00-aa9c-f29e05678785,7062,8105,1874
,,,
65e03829-e6de-491e-9660-8aa824ee34db,7062,8105,1874
,,,
378d7ef6-506a-4354-b8c8-419dfdd9422b,7071,8101,1855
,,,
598eb636-0523-4a16-a7cc-bf75c3d01d59,7071,8101,1855
,,,
d70535a4-ae7a-43cc-9145-0857c1fb0153,7078,8096,1835
,,,
afe983c9-d6bc-496d-8cd5-bd4cec3a53ac,7083,8091,1815
,,,
be3ece62-60ef-4f79-b5fd-905f3f9663c4,7088,8085,1795
,,,
01da1cfa-839a-4421-979b-c359f342252a,7088,8085,1795
,,,
bdb910cf-1687-48e8-bad7-f1319273a4c3,7088,8085,1795
,,,
91dccfd9-37df-4445-857d-7b67ce2de2fa,7093,8080,1775
,,,
581c0e49-232c-47d5-8b94-dded5e310549,7098,8075,1754
,,,
b7003c0c-cee2-497d-8757-f85508b30534,7106,8067,1736
,,,
7d5b08bd-04da-47b3-84e2-722a1bed2991,7115,8058,1719
,,,
1192517e-40d1-4cfe-9d5f-265b94d851ff,7115,8058,1719
,,,
eaaad060-f711-4cd7-a241-334d23dcb5f0,7115,8058,1719
,,,
5b64a64d-7c9f-450d-9bf3-32d669f52246,7124,8049,1701
,,,
3552aecd-3760-441c-b8a8-18fe519b118e,7132,8041,1683
,,,
361aebd1-2b0a-4322-a745-529a6045a368,7132,8041,1683
,,,
fd406306-f7f8-4499-aa7d-aaab75747c63,7132,8041,1683
,,,
40c17560-c05e-4df3-881e-3127a5c837ee,7132,8041,1683
,,,
46b7dafc-d486-40b4-9ca1-86c84c76173c,7150,8024,1648
,,,
63265f3a-b716-4413-a481-05c88b4bf412,7150,8024,1648
,,,
d3f397ed-1b0a-40a9-b37f-c8c04aa9ddfe,7154,8024,1627
,,,
5a2df42b-5061-4af8-a300-abedd91527ec,7154,8024,1627
,,,
cdb98005-8944-4a19-bfee-fb92c3b1fcdf,7183,7989,1489
,,,
529eeed8-9c31-4d5f-9354-f8dd23ed707d,7177,7899,1322
,,,
1b60848e-83f6-41ee-9eea-c700c35916c8,7250,7899,1248
,,,
9ffb82a1-f220-4345-b6f0-2e36e93e8e3c,7254,7886,1208
,,,
7d68efcf-28a9-452d-b8fb-12cd465c5e4c,7258,7873,1190
,,,
c7806437-c077-4ce2-82d6-e1180054016a,7267,7847,1156
,,,
2861d2c5-c979-449e-9837-fb37a5cc6c29,7290,7824,1079
,,,
d1ceb5cc-49fd-403b-87b9-b9846cbd1577,7290,7824,1079
,,,
f238973d-4e36-48d6-9e02-5c156ecaf48e,7290,7824,1079
,,,
9cba511b-48fd-4314-be88-33a6732653f5,7290,7824,1079
,,,
2c05f4ef-7dc7-41e1-aa94-b29f55956ab7,7296,7824,1059
,,,
3ca24065-c2c0-43ff-8397-5e6bc22f513a,7309,7814,1019
,,,
ecf94ecc-a8ca-4945-aa11-e6f2e8294b91,7316,7807,999
,,,
b3c89d50-f73d-497c-a780-3ab4dfaeeabb,7322,7801,979
,,,
44d2ee1e-9806-4f10-a2d8-29170c805a7e,7329,7794,959
,,,
9225e1fb-596a-4353-8e90-b40d601ea3e3,7329,7794,959
,,,
3baad031-9116-4b88-9289-012344662478,7342,7781,920
,,,
8b1da283-c26d-4288-9e0e-d131ef7e2723,7336,7787,940
,,,
34d0ce61-25d7-4453-9a39-2e95e2e7528a,7336,7787,940
,,,
28f1eef9-7ebf-41f0-af05-5496da8b34af,7350,7774,879
,,,
5e3e5dc3-3beb-469f-a61b-e4da3d7c3398,7350,7774,857
,,,
b7205a7f-2db4-49e4-ad94-85c5a5b4b30d,7364,7774,795
,,,
a7c2eaf0-1855-41f2-8885-bb693b976312,7384,7774,756
,,,
2679a549-a1d3-4bdf-91d4-68cc9857cd3d,6448,8942,4399
,,,
24aa781b-e4e8-47fa-aa13-5570ec2346bc,6463,8915,4317
,,,
78ccf841-a77b-45f7-9d6b-e3a74d2a5c6c,6502,8846,4114
,,,
c7f27f50-fa20-4108-9b38-835c0a816e4b,6592,8687,3533
,,,
01f2019e-02a6-43e1-adf7-8736d3e8f9ba,6634,8638,3447
,,,
1909a957-9987-415a-901a-d7cb3a2b2c0c,7271,7834,1139
,,,
f3d678f1-0949-4ab9-b632-3b60b88c2023,7271,7834,1139
,,,
23c2b9c7-7ab4-40a2-b203-f3a80c53cd34,7322,7801,979
,,,
38425e11-3ae8-4f4b-a50d-f9733b711c37,7309,7814,1019
,,,
82b34230-d511-479e-9ca0-d8ac5c736829,7290,7824,1079
,,,
